Crash ID,Road User,Gender,Age,Age Group
20204049,Motorcycle rider,Male,57,40_to_64
20203169,Passenger,Male,64,40_to_64
20203106,Driver,Male,31,26_to_39
20202124,Motorcycle rider,Female,44,40_to_64
20201105,Driver,Male,76,75_or_older
20201189,Driver,Female,22,17_to_25
20202153,Driver,Female,34,26_to_39
20206024,Motorcycle pillion passenger,Female,19,17_to_25
20201158,Driver,Female,26,26_to_39
20204005,Motorcycle rider,Male,30,26_to_39
20203103,Driver,Male,29,26_to_39
20201162,Driver,Female,46,40_to_64
20201210,Motorcycle rider,Male,42,40_to_64
20204059,Driver,Male,55,40_to_64
20205007,Driver,Male,43,40_to_64
20203034,Driver,Female,57,40_to_64
20203061,Motorcycle rider,Male,54,40_to_64
20201153,Passenger,Male,49,40_to_64
20203037,Driver,Male,60,40_to_64
20201032,Motorcycle rider,Male,56,40_to_64
20201016,Driver,Male,70,65_to_74
20202012,Pedal cyclist,Male,68,65_to_74
20202002,Pedestrian,Male,48,40_to_64
20203048,Pedestrian,Female,65,65_to_74
20202092,Pedestrian,Female,79,75_or_older
20203173,Pedestrian,Female,94,75_or_older
20202108,Pedestrian,Female,1,0_to_16
20201137,Pedestrian,Male,84,75_or_older
20201130,Pedestrian,Female,61,40_to_64
20202079,Motorcycle rider,Male,21,17_to_25
20207013,Passenger,Male,19,17_to_25
20203003,Passenger,Female,93,75_or_older
20203005,Driver,Male,24,17_to_25
20203065,Driver,Male,24,17_to_25
20206014,Driver,Male,24,17_to_25
20201131,Driver,Male,22,17_to_25
20203094,Driver,Male,19,17_to_25
20202009,Pedal cyclist,Male,32,26_to_39
20203177,Driver,Male,44,40_to_64
20201109,Driver,Male,49,40_to_64
20206017,Driver,Male,54,40_to_64
20204011,Driver,Male,40,40_to_64
20204004,Driver,Female,47,40_to_64
20205098,Driver,Male,71,65_to_74
20205091,Driver,Male,70,65_to_74
20204013,Driver,Male,23,17_to_25
20202018,Driver,Male,27,26_to_39
20204028,Passenger,Female,23,17_to_25
20201113,Driver,Male,75,75_or_older
20202023,Driver,Female,79,75_or_older
20204042,Passenger,Male,49,40_to_64
20205046,Passenger,Female,79,75_or_older
20203120,Driver,Female,75,75_or_older
20203182,Driver,Male,87,75_or_older
20202031,Pedal cyclist,Male,14,0_to_16
20201158,Passenger,Male,0,0_to_16
20202091,Pedal cyclist,Female,22,17_to_25
20201024,Driver,Female,18,17_to_25
20202061,Motorcycle rider,Male,32,26_to_39
20202080,Other/-9,Male,31,26_to_39
20202128,Driver,Female,31,26_to_39
20202118,Motorcycle rider,Male,46,40_to_64
20202070,Motorcycle rider,Male,60,40_to_64
20203171,Motorcycle rider,Male,61,40_to_64
20202064,Motorcycle rider,Male,54,40_to_64
20202048,Driver,Female,66,65_to_74
20204026,Driver,Male,68,65_to_74
20203120,Passenger,Male,70,65_to_74
20203148,Driver,Male,71,65_to_74
20203184,Motorcycle rider,Male,74,65_to_74
20201048,Driver,Male,74,65_to_74
20207023,Driver,Male,20,17_to_25
20202011,Pedestrian,Male,24,17_to_25
20201110,Pedestrian,Male,13,0_to_16
20201083,Driver,Male,29,26_to_39
20201191,Pedestrian,Male,66,65_to_74
20204012,Driver,Female,20,17_to_25
20204019,Pedestrian,Female,44,40_to_64
20206002,Pedestrian,Male,26,26_to_39
20202062,Pedal cyclist,Male,34,26_to_39
20202074,Motorcycle rider,Male,23,17_to_25
20205080,Passenger,Male,18,17_to_25
20205005,Driver,Male,64,40_to_64
20205079,Driver,Female,47,40_to_64
20207023,Driver,Female,34,26_to_39
20201100,Passenger,Female,29,26_to_39
20201054,Driver,Male,23,17_to_25
20201054,Passenger,Male,21,17_to_25
20206010,Passenger,Male,63,40_to_64
20202029,Driver,Male,54,40_to_64
20202087,Passenger,Female,53,40_to_64
20205032,Passenger,Male,58,40_to_64
20203066,Driver,Male,85,75_or_older
20201101,Pedal cyclist,Male,61,40_to_64
20202150,Pedal cyclist,Male,55,40_to_64
20203026,Motorcycle rider,Male,49,40_to_64
20205031,Pedal cyclist,Male,26,26_to_39
20201222,Pedal cyclist,Male,16,0_to_16
20205096,Motorcycle rider,Male,33,26_to_39
20205072,Passenger,Male,81,75_or_older
20205072,Passenger,Female,79,75_or_older
20207009,Motorcycle rider,Male,55,40_to_64
20201073,Motorcycle rider,Male,32,26_to_39
20203101,Driver,Female,36,26_to_39
20201217,Driver,Male,20,17_to_25
20204002,Motorcycle rider,Male,18,17_to_25
20205033,Motorcycle rider,Male,27,26_to_39
20203016,Driver,Male,33,26_to_39
20204019,Pedestrian,Male,50,40_to_64
20202006,Driver,Male,39,26_to_39
20203161,Driver,Male,33,26_to_39
20206001,Driver,Male,54,40_to_64
20207015,Driver,Female,57,40_to_64
20201168,Driver,Male,53,40_to_64
20201001,Driver,Male,64,40_to_64
20202047,Motorcycle rider,Male,49,40_to_64
20203131,Driver,Female,40,40_to_64
20201025,Driver,Male,60,40_to_64
20206007,Motorcycle rider,Male,49,40_to_64
20203162,Motorcycle rider,Male,53,40_to_64
20202081,Driver,Male,55,40_to_64
20202042,Driver,Male,67,65_to_74
20201009,Pedestrian,Female,47,40_to_64
20201007,Pedestrian,Male,85,75_or_older
20204058,Pedestrian,Male,29,26_to_39
20201159,Pedestrian,Male,56,40_to_64
20201144,Pedestrian,Male,61,40_to_64
20203045,Pedestrian,Male,65,65_to_74
20203023,Pedestrian,Female,83,75_or_older
20201218,Pedestrian,Male,90,75_or_older
20201057,Pedestrian,Female,79,75_or_older
20203124,Pedestrian,Male,13,0_to_16
20201074,Pedestrian,Male,43,40_to_64
20201110,Pedestrian,Female,12,0_to_16
20201110,Pedestrian,Female,11,0_to_16
20201110,Pedestrian,Female,8,0_to_16
20201087,Pedestrian,Female,39,26_to_39
20203127,Driver,Male,57,40_to_64
20204064,Driver,Male,79,75_or_older
20201197,Pedestrian,Male,21,17_to_25
20201011,Driver,Male,23,17_to_25
20206010,Driver,Male,36,26_to_39
20202109,Driver,Male,29,26_to_39
20202109,Passenger,Male,36,26_to_39
20203052,Driver,Male,32,26_to_39
20202107,Driver,Female,26,26_to_39
20202053,Driver,Male,30,26_to_39
20201104,Driver,Male,46,40_to_64
20203126,Motorcycle rider,Male,47,40_to_64
20203127,Passenger,Male,59,40_to_64
20201106,Pedal cyclist,Male,49,40_to_64
20206010,Driver,Male,65,65_to_74
20203118,Motorcycle rider,Male,19,17_to_25
20204029,Driver,Male,36,26_to_39
20201070,Motorcycle rider,Male,59,40_to_64
20202157,Driver,Male,78,75_or_older
20205070,Passenger,Male,82,75_or_older
20202027,Passenger,Female,95,75_or_older
20202085,Driver,Male,83,75_or_older
20201015,Driver,Female,79,75_or_older
20202017,Driver,Female,18,17_to_25
20204052,Pedal cyclist,Female,44,40_to_64
20205019,Driver,Male,40,40_to_64
20201008,Driver,Female,43,40_to_64
20205028,Driver,Male,73,65_to_74
20202159,Pedestrian,Male,39,26_to_39
20206022,Driver,Female,17,17_to_25
20201226,Pedestrian,Female,79,75_or_older
20203073,Passenger,Male,16,0_to_16
20201216,Passenger,Female,67,65_to_74
20204022,Driver,Male,34,26_to_39
20204003,Motorcycle rider,Male,27,26_to_39
20204003,Motorcycle rider,Male,31,26_to_39
20205048,Passenger,Female,95,75_or_older
20205048,Driver,Female,64,40_to_64
20201164,Driver,Male,18,17_to_25
20202016,Driver,Female,30,26_to_39
20205013,Motorcycle rider,Male,28,26_to_39
20204037,Motorcycle rider,Male,61,40_to_64
20204053,Driver,Male,27,26_to_39
20204027,Passenger,Male,80,75_or_older
20201194,Driver,Male,80,75_or_older
20202117,Passenger,Female,77,75_or_older
20201128,Driver,Male,22,17_to_25
20205085,Passenger,Female,37,26_to_39
20207001,Passenger,Male,24,17_to_25
20202114,Motorcycle rider,Male,38,26_to_39
20203137,Driver,Male,39,26_to_39
20203187,Motorcycle rider,Male,27,26_to_39
20203143,Driver,Male,39,26_to_39
20202022,Driver,Male,26,26_to_39
20201225,Motorcycle rider,Male,62,40_to_64
20201128,Passenger,Female,53,40_to_64
20206011,Driver,Male,51,40_to_64
20201043,Motorcycle rider,Male,56,40_to_64
20202050,Driver,Male,63,40_to_64
20202164,Passenger,Male,58,40_to_64
20201227,Motorcycle rider,Male,63,40_to_64
20201174,Driver,Male,46,40_to_64
20202035,Passenger,Male,43,40_to_64
20202146,Passenger,Female,53,40_to_64
20205085,Driver,Male,41,40_to_64
20202146,Driver,Male,68,65_to_74
20203102,Pedestrian,Male,17,17_to_25
20206013,Driver,Male,53,40_to_64
20202098,Driver,Male,41,40_to_64
20203190,Pedestrian,Male,18,17_to_25
20201207,Driver,Male,54,40_to_64
20201091,Pedestrian,Male,54,40_to_64
20201167,Pedestrian,Male,17,17_to_25
20206018,Pedestrian,Female,56,40_to_64
20201161,Pedal cyclist,Male,65,65_to_74
20202084,Pedestrian,Male,77,75_or_older
20204041,Pedestrian,Female,78,75_or_older
20201177,Pedestrian,Male,36,26_to_39
20206015,Pedestrian,Male,40,40_to_64
20201044,Passenger,Female,21,17_to_25
20205026,Driver,Male,28,26_to_39
20203117,Driver,Female,19,17_to_25
20202024,Driver,Male,25,17_to_25
20201017,Passenger,Female,34,26_to_39
20201044,Driver,Male,32,26_to_39
20201044,Passenger,Female,30,26_to_39
20203117,Passenger,Male,28,26_to_39
20201209,Motorcycle rider,Male,35,26_to_39
20202152,Driver,Male,28,26_to_39
20204021,Motorcycle rider,Male,33,26_to_39
20202127,Passenger,Male,33,26_to_39
20202127,Passenger,Male,28,26_to_39
20202129,Driver,Female,37,26_to_39
20202075,Motorcycle rider,Male,26,26_to_39
20202038,Pedestrian,Male,52,40_to_64
20201211,Driver,Male,48,40_to_64
20202078,Driver,Male,48,40_to_64
20201097,Pedal cyclist,Male,51,40_to_64
20205011,Driver,Male,70,65_to_74
20205097,Passenger,Male,21,17_to_25
20201038,Passenger,Male,19,17_to_25
20202039,Driver,Female,39,26_to_39
20201028,Driver,Male,28,26_to_39
20205049,Motorcycle rider,Male,49,40_to_64
20205018,Driver,Male,36,26_to_39
20201234,Driver,Male,75,75_or_older
20203144,Driver,Male,84,75_or_older
20202144,Driver,Male,86,75_or_older
20205076,Driver,Male,23,17_to_25
20202166,Driver,Male,22,17_to_25
20201154,Driver,Male,32,26_to_39
20201092,Passenger,Female,38,26_to_39
20201174,Driver,Male,28,26_to_39
20203189,Motorcycle rider,Male,33,26_to_39
20206008,Driver,Male,59,40_to_64
20191232,Pedestrian,Male,41,40_to_64
20191148,Driver,Female,36,26_to_39
20191158,Driver,Male,30,26_to_39
20191017,Driver,Male,23,17_to_25
20191067,Driver,Male,47,40_to_64
20191011,Passenger,Female,20,17_to_25
20194034,Driver,Male,34,26_to_39
20192099,Pedal cyclist,Male,16,0_to_16
20196023,Driver,Male,24,17_to_25
20194069,Driver,Male,18,17_to_25
20195127,Passenger,Female,24,17_to_25
20195100,Driver,Male,31,26_to_39
20192192,Motorcycle rider,Male,26,26_to_39
20191181,Driver,Male,46,40_to_64
20195038,Motorcycle rider,Male,76,75_or_older
20191313,Passenger,Female,29,26_to_39
20191093,Driver,Male,45,40_to_64
20191254,Driver,Female,37,26_to_39
20191063,Passenger,Female,62,40_to_64
20192047,Driver,Male,29,26_to_39
20194095,Passenger,Female,22,17_to_25
20195060,Passenger,Male,6,0_to_16
20196017,Driver,Male,19,17_to_25
20198006,Driver,Male,28,26_to_39
20192106,Passenger,Female,37,26_to_39
20195114,Driver,Male,60,40_to_64
20195006,Driver,Female,65,65_to_74
20195133,Driver,Male,71,65_to_74
20195014,Passenger,Male,6,0_to_16
20192242,Pedal cyclist,Male,24,17_to_25
20195078,Passenger,Female,76,75_or_older
20192240,Motorcycle rider,Male,39,26_to_39
20191259,Driver,Male,25,17_to_25
20192176,Driver,Male,24,17_to_25
20195007,Passenger,Female,31,26_to_39
20193021,Driver,Male,23,17_to_25
20194053,Driver,Male,24,17_to_25
20197024,Passenger,Male,23,17_to_25
20194040,Pedal cyclist,Male,38,26_to_39
20197019,Passenger,Male,22,17_to_25
20197019,Passenger,Male,20,17_to_25
20191062,Driver,Male,18,17_to_25
20197009,Driver,Male,18,17_to_25
20193127,Motorcycle rider,Male,35,26_to_39
20191198,Passenger,Male,29,26_to_39
20191198,Driver,Female,28,26_to_39
20197003,Driver,Female,28,26_to_39
20192237,Driver,Female,37,26_to_39
20197019,Passenger,Male,27,26_to_39
20197019,Driver,Male,26,26_to_39
20197019,Passenger,Male,33,26_to_39
20192076,Passenger,Male,41,40_to_64
20192185,Driver,Female,38,26_to_39
20193061,Driver,Male,57,40_to_64
20192046,Driver,Male,50,40_to_64
20192247,Driver,Male,56,40_to_64
20192066,Driver,Female,43,40_to_64
20196014,Motorcycle rider,Male,51,40_to_64
20193168,Driver,Female,54,40_to_64
20194107,Pedal cyclist,Male,59,40_to_64
20193054,Driver,Male,55,40_to_64
20195023,Driver,Male,64,40_to_64
20194090,Driver,Male,62,40_to_64
20193122,Motorcycle rider,Male,58,40_to_64
20195078,Driver,Male,40,40_to_64
20194102,Driver,Male,46,40_to_64
20193011,Driver,Male,69,65_to_74
20192108,Driver,Male,67,65_to_74
20191281,Motorcycle rider,Male,74,65_to_74
20193004,Pedestrian,Female,36,26_to_39
20195124,Pedestrian,Male,22,17_to_25
20195131,Pedestrian,Male,41,40_to_64
20194094,Pedestrian,Male,81,75_or_older
20192198,Pedestrian,Male,87,75_or_older
20191107,Pedestrian,Female,95,75_or_older
20192203,Pedestrian,Male,77,75_or_older
20193098,Pedestrian,Male,9,0_to_16
20192005,Pedestrian,Female,66,65_to_74
20194088,Pedestrian,Male,23,17_to_25
20193096,Passenger,Female,17,17_to_25
20193096,Driver,Male,18,17_to_25
20193084,Passenger,Male,17,17_to_25
20193058,Driver,Male,22,17_to_25
20191040,Motorcycle rider,Male,22,17_to_25
20191034,Motorcycle rider,Male,24,17_to_25
20193101,Driver,Male,35,26_to_39
20194075,Motorcycle rider,Male,31,26_to_39
20191226,Driver,Male,28,26_to_39
20197004,Driver,Male,27,26_to_39
20197004,Passenger,Male,35,26_to_39
20191210,Motorcycle rider,Male,26,26_to_39
20191157,Motorcycle rider,Male,31,26_to_39
20191257,Driver,Female,62,40_to_64
20191061,Pedal cyclist,Male,40,40_to_64
20191061,Pedal cyclist,Male,49,40_to_64
20192217,Driver,Male,62,40_to_64
20192226,Pedestrian,Male,53,40_to_64
20197004,Passenger,Female,32,26_to_39
20191127,Driver,Male,36,26_to_39
20192106,Passenger,Male,5,0_to_16
20197027,Motorcycle rider,Male,35,26_to_39
20194060,Driver,Male,47,40_to_64
20191214,Driver,Male,58,40_to_64
20192155,Driver,Male,90,75_or_older
20193097,Driver,Male,75,75_or_older
20191292,Driver,Male,75,75_or_older
20193046,Motorcycle rider,Female,54,40_to_64
20191166,Driver,Female,49,40_to_64
20194059,Pedal cyclist,Male,57,40_to_64
20193160,Driver,Male,20,17_to_25
20191048,Motorcycle rider,Male,21,17_to_25
20191036,Passenger,Male,41,40_to_64
20194074,Pedal cyclist,Female,32,26_to_39
20192146,Motorcycle rider,Male,44,40_to_64
20193100,Passenger,Female,12,0_to_16
20192018,Driver,Male,79,75_or_older
20195035,Driver,Female,35,26_to_39
20193134,Driver,Male,20,17_to_25
20195032,Driver,Male,37,26_to_39
20193187,Driver,Male,59,40_to_64
20191089,Driver,Male,90,75_or_older
20191325,Driver,Male,34,26_to_39
20191074,Motorcycle rider,Male,72,65_to_74
20193166,Driver,Male,21,17_to_25
20193174,Motorcycle rider,Male,22,17_to_25
20193135,Pedal cyclist,Male,56,40_to_64
20191252,Driver,Male,18,17_to_25
20193087,Driver,Male,18,17_to_25
20195099,Driver,Male,20,17_to_25
20195130,Passenger,Female,30,26_to_39
20192200,Driver,Male,66,65_to_74
20193192,Motorcycle rider,Male,62,40_to_64
20191164,Motorcycle rider,Male,28,26_to_39
20194026,Driver,Male,86,75_or_older
20194048,Passenger,Male,82,75_or_older
20191142,Driver,Male,24,17_to_25
20195090,Driver,Male,21,17_to_25
20192006,Driver,Male,20,17_to_25
20192118,Driver,Male,38,26_to_39
20192116,Driver,Male,18,17_to_25
20192023,Driver,Male,28,26_to_39
20192031,Motorcycle rider,Male,39,26_to_39
20193032,Motorcycle rider,Male,35,26_to_39
20192175,Passenger,Male,33,26_to_39
20193138,Driver,Male,41,40_to_64
20195053,Motorcycle rider,Male,53,40_to_64
20194002,Driver,Male,55,40_to_64
20191012,Motorcycle rider,Male,60,40_to_64
20192111,Motorcycle rider,Male,44,40_to_64
20194101,Pedal cyclist,Male,47,40_to_64
20196011,Motorcycle rider,Female,56,40_to_64
20192197,Driver,Female,63,40_to_64
20191167,Driver,Female,63,40_to_64
20191315,Driver,Female,54,40_to_64
20191032,Driver,Male,63,40_to_64
20191060,Motorcycle rider,Male,71,65_to_74
20194068,Driver,Female,72,65_to_74
20193012,Passenger,Female,69,65_to_74
20192150,Motorcycle rider,Male,71,65_to_74
20191049,Driver,Male,72,65_to_74
20191049,Passenger,Male,74,65_to_74
20194048,Driver,Female,72,65_to_74
20191165,Pedestrian,Male,62,40_to_64
20195152,Pedestrian,Male,56,40_to_64
20191185,Pedestrian,Male,51,40_to_64
20195110,Pedestrian,Female,65,65_to_74
20191191,Pedestrian,Male,76,75_or_older
20193146,Driver,Male,73,65_to_74
20191174,Pedestrian,Male,80,75_or_older
20192159,Pedestrian,Male,54,40_to_64
20191131,Pedestrian,Female,35,26_to_39
20192042,Pedestrian,Female,21,17_to_25
20193187,Driver,Male,23,17_to_25
20191250,Driver,Male,22,17_to_25
20194001,Driver,Male,18,17_to_25
20191079,Driver,Male,33,26_to_39
20191250,Driver,Male,29,26_to_39
20192234,Driver,Male,29,26_to_39
20192058,Motorcycle rider,Male,33,26_to_39
20192213,Driver,Male,41,40_to_64
20194104,Motorcycle rider,Male,16,0_to_16
20195123,Driver,Male,88,75_or_older
20191045,Driver,Male,77,75_or_older
20194056,Driver,Male,80,75_or_older
20192241,Driver,Male,85,75_or_older
20194022,Driver,Male,78,75_or_older
20194071,Driver,Male,97,75_or_older
20191248,Passenger,Male,10,0_to_16
20193152,Passenger,Female,8,0_to_16
20191327,Passenger,Female,24,17_to_25
20191029,Driver,Female,26,26_to_39
20194051,Driver,Male,31,26_to_39
20196021,Motorcycle rider,Male,24,17_to_25
20195033,Passenger,Female,19,17_to_25
20194092,Pedestrian,Male,78,75_or_older
20194077,Pedestrian,Female,59,40_to_64
20193167,Driver,Male,79,75_or_older
20193126,Driver,Male,62,40_to_64
20193126,Driver,Male,60,40_to_64
20191306,Driver,Male,40,40_to_64
20193158,Passenger,Male,15,0_to_16
20195033,Passenger,Male,16,0_to_16
20193078,Passenger,Female,16,0_to_16
20197022,Driver,Male,24,17_to_25
20193078,Driver,Male,19,17_to_25
20191024,Motorcycle rider,Male,49,40_to_64
20191189,Driver,Male,63,40_to_64
20191173,Driver,Female,61,40_to_64
20191190,Motorcycle rider,Male,59,40_to_64
20193017,Passenger,Male,80,75_or_older
20192232,Driver,Male,25,17_to_25
20193124,Driver,Male,18,17_to_25
20191113,Driver,Female,38,26_to_39
20193027,Passenger,Male,18,17_to_25
20193150,Motorcycle rider,Male,38,26_to_39
20193107,Driver,Male,36,26_to_39
20196027,Motorcycle rider,Male,30,26_to_39
20191251,Motorcycle rider,Female,46,40_to_64
20192232,Driver,Female,61,40_to_64
20192055,Driver,Female,29,26_to_39
20192215,Pedestrian,Male,27,26_to_39
20192236,Motorcycle rider,Male,42,40_to_64
20192062,Motorcycle rider,Male,67,65_to_74
20191322,Driver,Female,68,65_to_74
20192137,Driver,Male,35,26_to_39
20194063,Driver,Female,80,75_or_older
20191288,Motorcycle rider,Male,21,17_to_25
20193047,Driver,Female,78,75_or_older
20193151,Driver,Male,25,17_to_25
20192219,Driver,Female,20,17_to_25
20195105,Driver,Male,17,17_to_25
20193154,Motorcycle rider,Male,35,26_to_39
20193156,Passenger,Male,32,26_to_39
20193156,Driver,Male,36,26_to_39
20194027,Driver,Male,37,26_to_39
20194013,Motorcycle rider,Male,31,26_to_39
20192094,Driver,Male,27,26_to_39
20191229,Driver,Female,32,26_to_39
20195079,Passenger,Female,28,26_to_39
20195151,Passenger,Male,35,26_to_39
20191219,Motorcycle rider,Male,28,26_to_39
20191237,Driver,Male,59,40_to_64
20198002,Driver,Female,59,40_to_64
20191233,Driver,Male,51,40_to_64
20195024,Driver,Male,47,40_to_64
20193020,Driver,Male,45,40_to_64
20195151,Driver,Male,42,40_to_64
20192184,Driver,Female,64,40_to_64
20193144,Motorcycle rider,Male,54,40_to_64
20191162,Motorcycle rider,Male,56,40_to_64
20193177,Motorcycle rider,Male,51,40_to_64
20192060,Driver,Male,65,65_to_74
20191197,Motorcycle rider,Male,69,65_to_74
20193051,Driver,Male,69,65_to_74
20192053,Driver,Male,69,65_to_74
20192053,Passenger,Female,68,65_to_74
20195115,Motorcycle rider,Male,72,65_to_74
20191005,Pedestrian,Male,31,26_to_39
20192169,Pedestrian,Male,20,17_to_25
20192191,Passenger,Male,52,40_to_64
20194103,Pedestrian,Male,51,40_to_64
20192041,Pedestrian,Male,36,26_to_39
20194018,Pedestrian,Female,2,0_to_16
20191069,Pedestrian,Female,81,75_or_older
20193120,Pedestrian,Male,86,75_or_older
20191235,Pedestrian,Male,21,17_to_25
20192004,Pedestrian,Male,57,40_to_64
20193007,Pedal cyclist,Male,5,0_to_16
20191183,Passenger,Male,25,17_to_25
20192149,Passenger,Female,22,17_to_25
20191183,Driver,Male,29,26_to_39
20192093,Driver,Male,35,26_to_39
20192223,Driver,Male,27,26_to_39
20193169,Driver,Male,32,26_to_39
20191104,Driver,Male,28,26_to_39
20193018,Driver,Male,29,26_to_39
20192075,Motorcycle rider,Male,47,40_to_64
20192095,Pedestrian,Female,64,40_to_64
20191115,Driver,Male,42,40_to_64
20192001,Driver,Male,21,17_to_25
20191041,Motorcycle rider,Male,23,17_to_25
20195074,Driver,Male,49,40_to_64
20194079,Driver,Male,36,26_to_39
20193104,Driver,Male,48,40_to_64
20191128,Motorcycle rider,Male,55,40_to_64
20192145,Driver,Male,76,75_or_older
20192107,Passenger,Male,25,17_to_25
20191010,Driver,Male,36,26_to_39
20191295,Driver,Female,26,26_to_39
20192142,Motorcycle rider,Male,64,40_to_64
20191177,Motorcycle rider,Male,55,40_to_64
20191161,Driver,Male,67,65_to_74
20191244,Pedal cyclist,Female,65,65_to_74
20192228,Driver,Male,68,65_to_74
20191268,Driver,Male,43,40_to_64
20192246,Driver,Male,18,17_to_25
